0,1,2
2018 Política Nacional de Educación Ambiental,"Para este ámbito es necesario diseñar, validar, producir, divulgar",Technical assistance
2018 Política Nacional de Educación Ambiental,"hacer entregas técnicas de material didáctico actualizado y contextualizado, con énfasis en metodologías que fortalezcan la currícula nacional y la implementación de proyectos ambientales en apoyo al personal docente y el estudiantado de los diferentes niveles educativos, desde inicial hasta bachillerato.",Technical assistance
Ley de Áreas Naturales Protegidas,"Promover y desarrollar actividades de protección, conservación, restauración y manejo sostenible de los recursos naturales contenidas en las Áreas, incluyendo la biodiversidad y la riqueza genética",Unknown
Ley de Áreas Naturales Protegidas,"Es un proceso planificado, sistemático, secuenciado y permanente de acuerdo a las orientaciones curriculares, controladas con base en programas y objetivos oficiales que establecen la Educación Ambiental como un eje integrador",Unknown
Ley de Áreas Naturales Protegidas,"Para este ámbito es necesario diseñar, validar, producir, divulgar",Unknown
Ley de Áreas Naturales Protegidas,"hacer entregas técnicas de material didáctico actualizado y contextualizado, con énfasis en metodologías que fortalezcan la currícula nacional y la implementación de proyectos ambientales en apoyo al personal docente y el estudiantado de los diferentes niveles educativos, desde inicial hasta bachillerato.",Unknown
Ley de Áreas Naturales Protegidas,"Se faculta al Ministerio, en su calidad de autoridad competente para conocer y resolver sobre toda actividad relacionada con las Áreas Naturales Protegidas estatales, para que mediante Acuerdo Ejecutivo, pueda delegar algunas actividades de gestión de éstas, establecidas en el plan de manejo, a instituciones autónomas, a las municipalidades o a organizaciones no gubernamentales legalmente establecidas relacionadas con esta materia",Unknown
Ley de Áreas Naturales Protegidas,"Los acuerdos de delegación de la gestión entre el Ministerio y los sectores de la sociedad facilitarán el acceso a diferentes fuentes de financiamiento para la ejecución de programas y proyectos para fortalecer el manejo de las Áreas Naturales Protegidas, Corredores Biológicos y a las comunidades locales aledañas",Unknown
Ley de Áreas Naturales Protegidas,"Las Áreas del Sistema, públicas o privadas, municipales y de instituciones autónomas podrán participar en mercados de servicios ambientales y sus propietarios gozarán de los beneficios que de ellos se deriven",Direct payment (PES)
Ley de Áreas Naturales Protegidas,"Podrá crearse Fideicomisos o programas financieros con fondos públicos o privados, municipales o autónomos específicamente para la gestión del Sistema, generados por: ingresos de en-trada, donaciones, aportaciones voluntarias, pago por servicios ambientales, mercadeo de productos de divulgación del Área Natural Protegida y otros con-templados en el reglamento",Direct payment (PES)
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Por otra parte, se requiere una movilización extraordinaria de recursos financieros flexibles, creativos y de una manera sostenible en el mediano plazo para viabilizar las inversiones e incentivos que garanticen las transformaciones necesarias",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Surgirán esfuerzos inter-institucionales más complejos, mayor transferencia de derechos y responsabilidades a las organizaciones locales (municipales y sociedad civil) que van a requerir esquemas complejos de incentivos más eficaces",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"A este reto, el Ministerio de Medio Ambiente y Recursos Naturales, en el marco de la nueva Política Nacional de Medio Ambiente, crea su programa principal de adaptación, el Programa de Restauración de Ecosistemas y Paisajes (PREP) como un programa marco que pretende reorientar muchos de los proyectos y esfuerzos existentes del MARN y orientará los futuros en un esfuerzo amplio de promover la adaptación social, productiva, institucional y financiera.",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Por otra parte, se requiere una movilización extraordinaria de recursos financieros flexibles, creativos y de una manera sostenible en el mediano plazo para viabilizar las inversiones e incentivos que garanticen las transformaciones necesarias",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Surgirán esfuerzos inter-institucionales más complejos, mayor transferencia de derechos y responsabilidades a las organizaciones locales (municipales y sociedad civil) que van a requerir esquemas complejos de incentivos más eficaces",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"El financiamiento de PREP, visto como fondos para la adaptación se entiende como los fondos necesarios para reorientar las visión y prácticas agropecuarias, sistemas de manejo forestal y de áreas protegidas, de manejo de cuencas y humedales, las obras de estabilización de deslizamientos de tierra, diseño de construcciones en áreas vulnerables, en el uso y manejo de ríos de parte de las instancias relevantes del estado, la población civil y sector empresarial y las entidades financieras, de tal manera que logren crear la capacidad de reconocer las implicaciones e impactos del cambio climático, empezando con la variabilidad, y poder adaptarse a ellos de una manera contundente",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),para disminuir la vulnerabilidad y riesgo que sufre el país.,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Promover y facilitar la restauración de ecosistemas, cuencas y paisajes rurales como mecanismo para asegurar los servicios eco-sistémicos y la conservación de la biodiversidad como forma de adaptarse a los impactos del cambio climático, sobre todo la variabilidad en el clima",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Rehabilitar los procesos ecológicos y eco-sistémicos para recuperar la resiliencia y desarrollar los servicios eco-sistémicos claves (regulación hídrica, fertilidad de suelos) que pueden reducir los riesgos socio-ambientales, estimular actividades productivas y asegurar los medios de vida de las comunidades locales",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Restauración ecológica para maximizar la conectividad eco-sistémica, la funcionalidad de los mosaicos en los paisajes agrícolas y contribuir a la reducción de emisiones de CO2 e incrementar las reservas de Carbono",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Restauración de los ecosistemas costeros, especialmente los manglares, para poder recuperar su rol de protección contra marejadas y tsunamis, reducir la erosión costera, su funcionalidad como zonas reproductoras de una gama amplia de especias marinas, y contribuir a la reducción de emisiones de CO2 y el incremento de reservas de Carbono",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Habilitar y fortalecer la gobernanza y capacidad de gestión local con la participación social organizada por cuencas/paisajes funcionales,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Promoción del cambio hacia la agricultura sostenible a nivel de paisajes y territorios a partir del capital humano y social semilla existente,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Restauración y conservación de ecosistemas críticos (Manglares, Bosques de Galería, Humedales)",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Uso masivo de ´infraestructura natural´ conjuntamente con la infraestructura ´gris.´,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Promoción del cambio hacia la agricultura sostenible a nivel de paisajes y territorios a partir del capital humano y social semilla existente,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Iniciado Inventario de Productores y Organizaciones que practican la Agricultura Sostenible,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Identificar, a nivel nacional agricultores que practican agro-forestaría, cultivos de variedades criollas, agricultura orgánica y/o agro-ecología, conservación de suelos",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Planificación de escalamiento de acciones en territorios iníciales. (producción agro-pecuaria, campaña no-quema, reorganización producción pecuaria en laderas, introducción de árboles en finca, conservación de bosques, regeneración dirigida de bosques, nuevos acuerdos de gobernanza en bosques privados, promoción de abonos verdes, etc.) con asistencia técnica internacional. (MARN, MAG-Dirección Cuencas, Forestal y Riego)",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Formulación de la Estrategia Nacional de Reducción de Emisiones de Deforestación y Degradación de Bosques y Paisajes Agrícolas (REDD+) donde hay claros co-beneficios de mitigación,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Expansión de incentivos para la transición a la producción Agricultura sostenible en los 3 territorios,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Diseño de un programa nacional de incentivos para la Agricultura Sostenible (Climate Smart Agriculture) coherente entre el MARN, MAG y los ONGs",Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Expansión de incentivos para la transición a la producción Agricultura sostenible en los 3 territorios,Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Programa de ´caña verde´ en zonas aledañas a asentamientos y ecosistemas críticos,Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Estudios y promoción de sustitución de madurantes, sistema ganado/caña, etc",Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Programa nacional de incentivos y equipos de monitoreo para escalar producción verde,Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Apoyo a la renovación y extensión de cafetales de sombra compleja,Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Programa nacional de incentivos para la diversificación y expansión de café (turismo montaña),Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Promoción y organización para expansión de cacao,Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Apoyo técnico, giras de aprendizaje, estudios de mercado, instalar capacidad de investigación",Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Promoción de entidad de certificación orgánico/mercado justo/marca colectiva,Technical assistance
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Creación de sistema de incentivos, créditos e inversiones especiales en apoyo a la AS.",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Diseño de un programa nacional de incentivos para la Agricultura Sostenible (Climate Smart Agriculture) coherente entre el MARN, MAG y los ONGs",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Expansión de incentivos para la transición a la producción Agricultura sostenible en los 3 territorios,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Programa de ´caña verde´ en zonas aledañas a asentamientos y ecosistemas críticos,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Estudios y promoción de sustitución de madurantes, sistema ganado/caña, etc",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Programa nacional de incentivos y equipos de monitoreo para escalar producción verde,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Apoyo a la renovación y extensión de cafetales de sombra compleja,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Programa nacional de incentivos para la diversificación y expansión de café (turismo montaña),Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Promoción y organización para expansión de cacao,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Apoyo técnico, giras de aprendizaje, estudios de mercado, instalar capacidad de investigación",Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Promoción de entidad de certificación orgánico/mercado justo/marca colectiva,Unknown
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),"Creación de sistema de incentivos, créditos e inversiones especiales en apoyo a la AS",Credit
2012 Programa Nacional de Restauración de Ecosistemas y Paisajes (PREP),Mecanismo de implementación financiero apropiado,Credit
Ley del Medio Ambiente,Los programas de incentivos y desincentivos ambientales,Unknown
Ley del Medio Ambiente,INCENTIVOS AMBIENTALES Y DESINCENTIVOS ECONÓMICOS,Unknown
Ley del Medio Ambiente,INCENTIVOS Y DESINCENTIVOS AMBIENTALES,Unknown
Ley del Medio Ambiente,"El Ministerio, conjuntamente con el Ministerio de Economía y el de Hacienda, previa consulta con el Consejo Nacional de Desarrollo Sostenible, elaborará programas de incentivos y desincentivos ambientales para facilitar la reconversión de procesos y actividades contaminantes, o que hagan uso excesivo o ineficiente de los recursos naturales",Unknown
Ley del Medio Ambiente,"Estos programas se incluirán, además, en las leyes que contengan beneficios fiscales para quienes realicen procesos, actividades, proyectos o productos ambientalmente sanos o apoyen la conservación de los recursos naturales",Unknown
Ley del Medio Ambiente,"El Banco Multisectorial de Inversiones establecerá líneas de crédito para que el sistema financiero apoye a la pequeña, mediana y microempresa, a fin de que puedan oportunamente adaptarse a las disposiciones de la presente ley",Unknown
Ley del Medio Ambiente,APOYO A LAS ACTIVIDADES PRODUCTIVAS AMBIENTALMENTE SANAS,Unknown
Ley del Medio Ambiente,"El Ministerio estimulará a los empresarios a incorporar en su actividad productiva, procesos y tecnologías ambientalmente adecuadas, utilizando los programas de incentivos y desincentivos, y promoviendo la cooperación nacional e internacional financiera y técnica",Unknown
Ley del Medio Ambiente,MECANISMOS DE FINANCIAMIENTO DE LA GESTIÓN AMBIENTAL,Unknown
Ley del Medio Ambiente,"El Estado promoverá mecanismos de financiamiento para la gestión ambiental pública y privada, con recursos privados o de cooperación internacional, además de los que se asignen para tal fin en el Presupuesto General de la Nación",Unknown
Ley del Medio Ambiente,APOYO A LA CAPTACION DE RECURSOS PARA LA GESTIÓN AMBIENTAL,Unknown
Ley del Medio Ambiente,"El Ministerio apoyará a los gobiernos municipales, a los sectores gubernamentales y no gubernamentales en la gestión de recursos, a través de la cooperación técnica y financiera nacional e internacional, para ser destinados a actividades y proyectos de conservación, recuperación y producción ambientalmente sana",Unknown
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR",Pago de la Caña de Azúcar con Base en Eficiencia de las Centrales Azucareras o Ingenios,Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","La fórmula para calcular el pago a los productores de caña será establecida en el ""Reglamento del Sistema de Pago de Caña de Azúcar""",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","La eficiencia utilizada a los propósitos del pago de la caña de azúcar para la producción únicamente de azúcar por parte de las centrales azucareras o ingenios, debe ser la eficiencia industrial, la cual no podrá ser menor a la mínima establecida en dicho reglamento, no pudiendo la anterior ser menor al ochenta y dos por ciento. todo pago de caña de azúcar entregada por los productores a las centrales azucareras o ingenios se hará por libra de azúcar a los grados de polarización promedio ponderada de cada central azucarera o ingenio",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","Los representantes de los productores de caña de azúcar en las Comisiones de Zafra pueden nombrar delegados para verificar el peso y la determinación de la calidad de la caña entregada a las centrales azucareras o ingenios, así como cualquier otro dato o proceso que incida en la determinación del pago de la caña de azúcar",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","Los ingresos netos generados por las ventas de azúcar y miel final en los diferentes mercados, así como el valor de transferencia generado por el autoconsumo industrial, serán distribuidos cada año zafra con base en lo establecido en el ""Reglamento del Sistema de pago de Caña de Azúcar"", previo estudio técnico anual sobre la producción, autoconsumo industrial y comercialización del azúcar y miel final, y de los costos y descuentos a aplicar a los ingresos brutos para fines del cálculo de los porcentajes respectivos",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","La metodología para determinar el valor económico del azúcar y miel final utilizando en el autoconsumo industrial, será determinado en dicho reglamento",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR",El referido estudio será hecho por personas naturales o jurídicas contratadas de conformidad a lo establecido por la Ley de Adquisiciones y Contrataciones de la Administración Pública,Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","La metodología para la determinación del valor inicial de pago y el valor final de pago de la libra de azúcar a pagar a los productores se establecerá en el ""Reglamento del Sistema de Pago de Caña de Azúcar""",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","El Directorio también verificará dentro de los primeros ocho días de noviembre de cada año, el valor final de pago de la libra de azúcar a favor de los productores por cada central azucarera o ingenio por la zafra anterior, con base en los documentos que amparan las operaciones de expendio y autoconsumo industrial de azúcar y miel final debidamente auditadas, tomando en cuenta lo dispuesto en los Arts. 39 y 41 de esta Ley",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR",Las centrales azucareras o ingenios deberán pagar a los productores por la caña de azúcar recibida así,Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","Pagos durante la zafra: los ingenios pagarán a los productores cada catorce días la totalidad del valor inicial de pago por la caña de azúcar entregada hasta la fecha de corte respectivo, debiendo hacer el pago a más tardar ocho días después del corte, deduciendo cualquier descuento autorizado por el productor de caña de azúcar por medio de una orden irrevocable de pago y aceptado por la central azucarera o ingenio y en concordancia con el Reglamento de Pago de Caña de Azúcar",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","El pago final: deberá comprender la diferencia entre el valor inicial de pago por cada libra de azúcar y el valor final de pago de la misma al 31 de octubre de cada año, en caso de que tal diferencia arroje un resultado favorable al productor. En su caso el pago deberá efectuarse a más tardar el 15 de noviembre de cada año",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR",Establecer y mantener actualizado el sistema de pago de caña de azúcar y velar por que este sistema se aplique con justicia y transparencia para todos.,Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","Los representantes de los productores de caña de azúcar en las Comisiones de Zafra pueden nombrar delegados para verificar el peso y la determinación de la calidad de la caña entregada a las centrales azucareras o ingenios, así como cualquier otro dato o proceso que incida en la determinación del pago de la caña de azúcar",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","Los ingresos netos generados por las ventas de azúcar y miel final en los diferentes mercados, así como el valor de transferencia generado por el autoconsumo industrial, serán distribuidos cada año zafra con base en lo establecido en el ""Reglamento del Sistema de pago de Caña de Azúcar"", previo estudio técnico anual sobre la producción, autoconsumo industrial y comercialización del azúcar y miel final, y de los costos y descuentos a aplicar a los ingresos brutos para fines del cálculo de los porcentajes respectivos",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","La metodología para determinar el valor económico del azúcar y miel final utilizando en el autoconsumo industrial, será determinado en dicho reglamento",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR",El referido estudio será hecho por personas naturales o jurídicas contratadas de conformidad a lo establecido por la Ley de Adquisiciones y Contrataciones de la Administración Pública,Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","La metodología para la determinación del valor inicial de pago y el valor final de pago de la libra de azúcar a pagar a los productores se establecerá en el ""Reglamento del Sistema de Pago de Caña de Azúcar""",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","El Directorio también verificará dentro de los primeros ocho días de noviembre de cada año, el valor final de pago de la libra de azúcar a favor de los productores por cada central azucarera o ingenio por la zafra anterior, con base en los documentos que amparan las operaciones de expendio y autoconsumo industrial de azúcar y miel final debidamente auditadas, tomando en cuenta lo dispuesto en los Arts. 39 y 41 de esta Ley",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR",Las centrales azucareras o ingenios deberán pagar a los productores por la caña de azúcar recibida así,Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","Pagos durante la zafra: los ingenios pagarán a los productores cada catorce días la totalidad del valor inicial de pago por la caña de azúcar entregada hasta la fecha de corte respectivo, debiendo hacer el pago a más tardar ocho días después del corte, deduciendo cualquier descuento autorizado por el productor de caña de azúcar por medio de una orden irrevocable de pago y aceptado por la central azucarera o ingenio y en concordancia con el Reglamento de Pago de Caña de Azúcar",Direct payment  
"2001 LEY DE LA PRODUCCION, INDUSTRIALIZACION Y COMERCIALIZACION DE LA AGROINDUSTRIA AZUCARERA DE EL SALVADOR","El pago final: deberá comprender la diferencia entre el valor inicial de pago por cada libra de azúcar y el valor final de pago de la misma al 31 de octubre de cada año, en caso de que tal diferencia arroje un resultado favorable al productor. En su caso el pago deberá efectuarse a más tardar el 15 de noviembre de cada año",Direct payment  
2002 Decreto Legislativo Nº 852 Ley Forestal,INCENTIVOS FORESTALES,"Direct payment (PES), Credit"
2002 Decreto Legislativo Nº 852 Ley Forestal,"Estímulos crediticios, fiscales y de servicios públicos y otros, que otorga el Estado para promover el uso sostenible de los recursos forestales para las actividades de aprovechamiento sostenible de bosques naturales, establecimiento de plantaciones, viveros forestales, rodales semilleros, sistemas agroforestales y procesos industriales relacionados con el área forestal","Direct payment (PES), Credit"
2002 Decreto Legislativo Nº 852 Ley Forestal,"Promover y apoyar la participación privada, creando una Comisión Forestal conformada por representantes del sector forestal y del gobierno, la cual velará por el desarrollo tecnológico e industrial de los recursos forestales, incentivos y demás actividades que tiendan a la recuperación y aprovechamiento sostenible de la cobertura arbórea en el territorio nacional","Direct payment (PES), Credit"
2002 Decreto Legislativo Nº 852 Ley Forestal,"El MAG promoverá la creación de organismos privados y grupos comunitarios, a los cuales capacitará con la finalidad de desarrollar actividades encaminadas a la protección, manejo y desarrollo de los recursos forestales con fines productivos, y para la prevención, control y combate de incendios, plagas o enfermedades forestales",Technical assistance
2002 Decreto Legislativo Nº 852 Ley Forestal,DE LOS INCENTIVOS FORESTALES INCENTIVOS FORESTALES,Unknown
2002 Decreto Legislativo Nº 852 Ley Forestal,"El MAG en coordinación con el Ministerio de Economía y la Comisión Forestal, elaborará programas de incentivos para propiciar el desarrollo forestal, acorde al objeto de esta Ley",Unknown
2002 Decreto Legislativo Nº 852 Ley Forestal,El MAG creará un Fondo de Actividades Especiales para apoyar el desarrollo forestal. Este fondo se denominará Fondo de Actividades Especiales para la Actividad Forestal del MAG,"Unknown, Technical assistance"
2002 Decreto Legislativo Nº 852 Ley Forestal,"La gestión técnica, administrativa y financiera de dicho fondo, estará bajo la responsabilidad del organismo del MAG encargado de la actividad forestal","Unknown, Technical assistance"
2002 Decreto Legislativo Nº 852 Ley Forestal,"Prestación de servicios técnicos del área forestal, así como de la venta de productos y subproductos forestales decomisados","Unknown, Technical assistance"
2002 Decreto Legislativo Nº 852 Ley Forestal,Venta de publicaciones generadas por el organismo forestal del MAG,"Unknown, Technical assistance"
2002 Decreto Legislativo Nº 852 Ley Forestal,Cualquier otra actividad generadora de ingresos realizada por el organismo forestal del MAG,"Unknown, Technical assistance"
2002 Decreto Legislativo Nº 852 Ley Forestal,ELABORACION DE LOS PROGRAMAS DE INCENTIVOS,Unknown
2005 LEY DE TURISMO,"Proyecto o Plan Maestro de construcción, remodelación o mejora de infraestructura y servicios turísticos, que es calificado como tal por el Órgano Ejecutivo en el Ramo de Turismo, en virtud de su interés y contexto recreativo, cultural, histórico, natural o ecológico, que lo hacen elegible para gozar de los incentivos que concede esta Ley.",Unknown
2005 LEY DE TURISMO,ELABORACION DE LOS PROGRAMAS DE INCENTIVOS,Unknown
2005 LEY DE TURISMO,"Habrá un Registro Nacional de Turismo, el cual tendrá jurisdicción nacional y dependerá de CORSATUR, quien ejercerá su administración y control, en el que podrán inscribirse las empresas turísticas que operen en el país, las cuales gozarán de los beneficios y de los incentivos que confiere la presente Ley cuando así lo soliciten y cumplan los requisitos legales",Unknown
2005 LEY DE TURISMO,"Los titulares y sus Empresas Turísticas inscritas en el Registro, estén o no acogidas a los incentivos fiscales establecidos en la presente ley, tendrán las siguientes obligaciones",Unknown
2005 LEY DE TURISMO,Proporcionar la información y documentos que les sean solicitados con relación al desarrollo de sus actividades,Unknown
2005 LEY DE TURISMO,"Las personas que gocen de los incentivos fiscales establecidos en la presente Ley, además de lo anterior, deberán dar cumplimiento a las siguientes obligaciones",Unknown
2005 LEY DE TURISMO,"Utilizar los incentivos fiscales otorgados, para los fines exclusivos de la actividad incentivada",Unknown
2005 LEY DE TURISMO,"Toda infraestructura y actividad turística se programará de forma que se proteja el patrimonio natural que constituyen los ecosistemas y la diversidad biológica, y que sean preservadas las especies en peligro, la fauna y la flora silvestre",Unknown
2005 LEY DE TURISMO,"Las empresas que desarrollen actividades turísticas estarán sometidas a las limitaciones impuestas por las autoridades, cuando aquéllas se ejerzan en espacios particularmente vulnerables, tales como, regiones litorales, bosques tropicales o humedales, que sean idóneos para la creación de parques naturales o reservas protegidas",Unknown
2005 LEY DE TURISMO,De los Beneficios e Incentivos,Unknown
2005 LEY DE TURISMO,"Los beneficios e incentivos que se establecen en la presente Ley están dirigidos a promover el desarrollo turístico del país, el incremento de inversiones nacionales y extranjeras para ese fin, y la descentralización y aumento de oportunidades de empleo en zonas turísticas del país",Unknown
2005 LEY DE TURISMO,"Toda persona natural o jurídica y sus empresas turísticas inscritas en el Registro podrán gozar de los beneficios generales que a continuación se señalan:
Apoyo a las entidades y organismos gubernamentales o privados en la creación de parques nacionales o áreas naturales protegidas, cuando ello tenga verdadero alcance turístico",Unknown
2005 LEY DE TURISMO,Otorgamiento de los Incentivos,Unknown
2005 LEY DE TURISMO,"Para los efectos señalados en la presente Ley, el otorgamiento de incentivos fiscales en forma asociada sólo aplicará, cuando los proyectos de inversión se realicen dentro de una misma área geográfica, la
cual será declarada como Proyecto de Interés Turístico Nacional por Acuerdo emitido por la Secretaría de Estado y los incentivos por Acuerdo emitido por el Ministerio de Hacienda",Unknown
2005 LEY DE TURISMO,"El otorgamiento de incentivos fiscales a las empresas turísticas beneficiadas, será realizado mediante Acuerdo Ejecutivo emitido por el Órgano Ejecutivo en el Ramo de Hacienda, previa opinión favorable de la Secretaría de Estado, la que se encargará de verificar en coordinación con eI Ministerio de Medio Ambiente y Recursos Naturales y con el Consejo Nacional para la Cultura y el Arte, el cumplimiento de las disposiciones establecidas en los Art. 14 y 15 de esta Ley, así como de los requisitos, procedimientos, normas y condiciones establecidas en el reglamento respectivo",Unknown
2005 LEY DE TURISMO,"La vigilancia y control de las inversiones realizadas con los beneficios establecidos en el presente Capítulo, será responsabilidad de la Secretaría de Estado a través de delegados debidamente identificados y autorizados por la misma",Unknown
2005 LEY DE TURISMO,"Será competencia del Órgano Ejecutivo en el Ramo de Hacienda, según sea el caso, ejercer la vigilancia y control del régimen fiscal de las actividades incentivadas",Unknown
2005 LEY DE TURISMO,"No obstante lo anterior las personas naturales o jurídicas que ejerzan funciones de auditoría, y concretamente en dicha labor relacionada a los estados financieros de empresas amparadas a esta Ley, estarán obligadas a examinar y evaluar el correcto uso y aplicación de los incentivos derivados de la misma",Unknown
2005 LEY DE TURISMO,"Los bienes que hayan sido importados al amparo de los incentivos de la presente Ley, no podrán ser transferidos a terceros antes del plazo establecido en el Reglamento de la presente Ley",Unknown
